comparison_index,comparison_id,analysis_workload_id,unit_id,replicate_index,metric,ratio_proposed_over_comparator,all_completed_pair,equal_charged_work_pair,both_all_events_accepted_pair,analysis_status
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/0,1,output_bytes,0.99995922073544041,true,true,true,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/0,2,output_bytes,0.99990031708229909,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/0,3,output_bytes,1.0000036248727897,true,true,true,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/0,4,output_bytes,0.99991028626836187,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/1,0,output_bytes,0.99985225028258262,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/1,1,output_bytes,0.99998276987811952,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/1,2,output_bytes,1.00035743445523,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/1,3,output_bytes,0.99934273747574931,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/1,4,output_bytes,0.99954054279386229,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/2,0,output_bytes,0.99997009694028272,true,true,true,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/2,1,output_bytes,0.99997462743100929,true,true,true,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/2,2,output_bytes,0.99996103501864431,true,true,true,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/2,3,output_bytes,0.99997100335636147,true,true,true,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/2,4,output_bytes,0.99998640740452105,true,true,true,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/3,0,output_bytes,1.0000135938396344,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/3,1,output_bytes,0.99981966911548159,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/3,2,output_bytes,0.99997190560646276,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/3,3,output_bytes,0.99996737673616931,true,true,true,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/3,4,output_bytes,1.0001223533165,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/4,0,output_bytes,1.0000788927448601,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/4,1,output_bytes,1.0002693599029215,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/4,2,output_bytes,0.99983677244718905,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/4,3,output_bytes,0.99963090294561219,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/4,4,output_bytes,1.0004409179076177,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/5,0,output_bytes,1.000094259163758,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/5,1,output_bytes,1.0000009061935611,true,true,true,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/5,2,output_bytes,1.0004633092611985,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/5,3,output_bytes,0.99996284660268431,true,true,true,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/5,4,output_bytes,1.000228412730928,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/6,0,output_bytes,0.99999546895007418,true,true,true,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/6,1,output_bytes,0.9989361104415232,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/6,2,output_bytes,0.99887539748491394,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/6,3,output_bytes,1.0005077481460392,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/6,4,output_bytes,1.0000870954484462,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/7,0,output_bytes,1.0000435047025864,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/7,1,output_bytes,1.0000117826838053,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/7,2,output_bytes,1.0000280968889492,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/7,3,output_bytes,1.000062534155884,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-SMOOTH/7,4,output_bytes,1.0001450235617968,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/0,0,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/0,1,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/0,2,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/0,3,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/0,4,charged_cfe,1,true,true,true,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/1,0,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/1,1,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/1,2,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/1,3,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/1,4,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/2,0,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/2,1,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/2,2,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/2,3,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/2,4,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/3,0,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/3,1,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/3,2,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/3,3,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/3,4,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/4,0,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/4,1,charged_cfe,1,true,true,true,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/4,2,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/4,3,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/4,4,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/5,0,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/5,1,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/5,2,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/5,3,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/5,4,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/6,0,charged_cfe,1,true,true,true,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/6,1,charged_cfe,1,true,true,true,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/6,2,charged_cfe,1,true,true,true,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/6,3,charged_cfe,1,true,true,true,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/6,4,charged_cfe,1,true,true,true,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/7,0,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/7,1,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/7,2,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/7,3,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-INTERMITTENT/7,4,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-REJECTION/0,0,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-REJECTION/0,1,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-REJECTION/0,2,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-REJECTION/0,3,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-REJECTION/0,4,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-REJECTION/1,0,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-REJECTION/1,1,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-REJECTION/1,2,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-REJECTION/1,3,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-REJECTION/1,4,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-REJECTION/2,0,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-REJECTION/2,1,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-REJECTION/2,2,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-REJECTION/2,3,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-REJECTION/2,4,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-REJECTION/3,0,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-REJECTION/3,1,charged_cfe,1,true,true,true,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-REJECTION/3,2,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
30,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__SHADE_ONLY,E2_ROLLING,RR-REJECTION/3,3,charged_cfe,1,true,true,false,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
